"ID","NOME","IDADE","NACIONALIDADE","PONTUACAO_GERAL","POTENCIAL","TIME","VALOR","REMUNERACAO","PERNA_DE_PREFERÊNCIA","REPUTACAO_INTERNACIONAL","POSICAO","CAMISA","CONTRATACAO","EMPRESTADO_DE_","VALIDADE_DO_CONTRATO","ALTURA","PESO","CONTROLE_DE_BOLA","ARRANCADA","AGILIDADE","EQUILÍBRIO","ENERGIA","FORCA"
214172,F. Castillo,28,Colombia,66,66,Jaguares de Córdoba,€500K,€1K,Esquerda,1.0,Lateral esquerdo,20.0,"Jan 14, 2017",,"2023","5'9","154lbs",61.0,69.0,71.0,71.0,77.0,56.0
215196,M. Galmarini,36,Argentina,66,66,Club Atlético Tigre,€70K,€3K,Direita,1.0,Meio-campista direito,8.0,"Jul 11, 2014",,"2019","5'11","170lbs",70.0,76.0,68.0,60.0,73.0,72.0
215708,A. Monfray,27,France,66,66,US Orléans Loiret Football,€525K,€2K,Direita,1.0,Lateral direito,5.0,"Jun 15, 2017",,"2019","6'1","168lbs",57.0,62.0,70.0,59.0,82.0,84.0
176540,B. Castillo,40,Colombia,66,66,Atlético Huila,€40K,€1K,Direita,1.0,Goleiro,1.0,"Jan 6, 2017",,"2021","6'1","190lbs",23.0,34.0,37.0,40.0,30.0,60.0
244892,S. Diop,18,France,66,87,AS Monaco,€1.5M,€8K,Direita,1.0,Médio-ofensivo central,36.0,"Jul 1, 2018",,"2021","5'5","121lbs",68.0,76.0,82.0,92.0,47.0,29.0
224669,Yin Hongbo,28,China PR,66,66,Hebei China Fortune FC,€650K,€5K,Esquerda,1.0,Meio-campista direito,8.0,"Jan 12, 2017",,"2021","5'11","165lbs",65.0,72.0,69.0,69.0,67.0,64.0
181149,A. Hainault,32,Canada,66,66,"1. FC Kaiserslautern",€375K,€2K,Direita,1.0,Zagueiro pela esquerda,35.0,"Jul 1, 2018",,"2020","6'0","176lbs",48.0,43.0,56.0,59.0,55.0,78.0
202654,D. Čotra,33,Serbia,66,66,Śląsk Wrocław,€250K,€2K,Esquerda,1.0,Lateral esquerdo,4.0,"Jul 1, 2017",,"2019","6'0","179lbs",59.0,70.0,73.0,64.0,83.0,79.0
217758,C. Washington,26,Northern Ireland,66,69,Sheffield United,€825K,€5K,Direita,1.0,Atacante,39.0,"Aug 31, 2018",,"2019","5'10","187lbs",66.0,76.0,75.0,62.0,83.0,75.0
177310,F. Nimani,29,France,66,66,Neuchâtel Xamax,€650K,€3K,Esquerda,1.0,Atacante,88.0,"Jan 30, 2017",,"2019","6'3","192lbs",62.0,70.0,57.0,40.0,49.0,76.0
213407,M. Macey,23,England,66,74,Plymouth Argyle,€700K,€14K,Direita,1.0,Goleiro,1.0,,Arsenal,"Jun 30, 2019","6'6","179lbs",19.0,38.0,37.0,33.0,33.0,67.0
152735,M. Doyle,36,Republic of Ireland,66,66,Coventry City,€90K,€2K,Esquerda,1.0,Lateral esquerdo recuado,8.0,"Jul 1, 2017",,"2019","5'10","157lbs",53.0,41.0,59.0,65.0,83.0,74.0
236703,D. Raum,20,Germany,66,77,SpVgg Greuther Fürth,€1.1M,€2K,Esquerda,1.0,Meio-campista esquerdo,11.0,"Nov 5, 2016",,"2019","5'11","165lbs",66.0,84.0,73.0,74.0,69.0,59.0
238495,V. Retamal,20,Chile,66,74,Unión La Calera,€825K,€1K,Direita,1.0,Lateral direito,22.0,"Dec 8, 2016",,"2020","5'7","137lbs",65.0,69.0,64.0,79.0,65.0,68.0
241823,A. Cruz,20,Mexico,66,77,Lobos BUAP,€975K,€2K,Esquerda,1.0,Lateral esquerdo,18.0,"Jul 1, 2018",,"2019","5'8","137lbs",67.0,66.0,55.0,78.0,69.0,68.0
189343,M. Bruscagin,28,Italy,66,66,Venezia FC,€525K,€2K,Direita,1.0,Zagueiro,3.0,"Jul 20, 2017",,"2019","6'0","154lbs",55.0,55.0,73.0,54.0,63.0,73.0
213152,C. Morris,22,England,66,74,Norwich City,€950K,€8K,Direita,1.0,Atacante,30.0,"Dec 16, 2013",,"2020","6'1","187lbs",68.0,72.0,66.0,60.0,63.0,81.0
212385,A. Syhre,23,Germany,66,72,FC Würzburger Kickers,€750K,€2K,Direita,1.0,Zagueiro,3.0,"Jul 1, 2017",,"2019","6'2","183lbs",38.0,61.0,56.0,60.0,63.0,82.0
214177,L. Paz,29,Colombia,66,66,Deportes Tolima,€500K,€1K,Direita,1.0,Volante,17.0,"Dec 21, 2015",,"2023","5'9","154lbs",66.0,74.0,69.0,74.0,76.0,61.0
215969,L. Dos Santos,25,France,66,69,Valenciennes FC,€675K,€2K,Direita,1.0,Lateral esquerdo,28.0,"Jun 11, 2017",,"2020","5'10","154lbs",65.0,56.0,63.0,73.0,57.0,44.0
156321,A. Akinfenwa,36,England,66,66,Wycombe Wanderers,€230K,€2K,Direita,1.0,Atacante pela esquerda,20.0,"Jul 10, 2016",,"2019","5'10","243lbs",69.0,38.0,35.0,71.0,77.0,97.0
221857,Jin Jingdao,26,China PR,66,67,Shandong Luneng TaiShan FC,€750K,€6K,Direita,1.0,Meio-campista direito,33.0,"Feb 22, 2013",,"2020","5'7","146lbs",64.0,71.0,70.0,90.0,70.0,31.0
223137,F. Bonazzoli,21,Italy,66,74,Padova,€975K,€8K,Esquerda,1.0,Atacande pela direita,27.0,,Sampdoria,"Jun 30, 2019","6'0","170lbs",68.0,71.0,68.0,49.0,59.0,69.0
229793,B. Tetteh,20,Ghana,66,76,Sparta Praha,€1.1M,€1K,Direita,1.0,Atacante pela esquerda,30.0,"Jul 17, 2018",,"2022","6'4","203lbs",72.0,71.0,67.0,58.0,65.0,79.0
230561,J. Grot,20,Netherlands,66,75,VVV-Venlo,€1M,€10K,Direita,1.0,Meio-campista esquerdo avançado,11.0,,Leeds United,"Jun 30, 2019","6'4","216lbs",59.0,72.0,45.0,42.0,70.0,92.0
232609,G. Notsuda,24,Japan,66,70,Vegalta Sendai,€850K,€3K,Esquerda,1.0,Ponta direita,16.0,,Sanfrecce Hiroshima,"Jan 31, 2019","5'9","157lbs",60.0,75.0,88.0,65.0,86.0,66.0
235425,D. Jones,21,United States,66,77,Philadelphia Union,€975K,€2K,Esquerda,1.0,Volante,8.0,"Jul 27, 2016",,"2019","6'4","165lbs",62.0,69.0,56.0,60.0,77.0,84.0
237217,N. Hansen,23,Denmark,66,71,Columbus Crew SC,€850K,€2K,Direita,1.0,Meio-campista direito,28.0,"Jan 13, 2017",,"2019","5'10","170lbs",66.0,83.0,69.0,76.0,65.0,58.0
186529,T. Beltran,30,United States,66,66,Real Salt Lake,€475K,€2K,Direita,1.0,Lateral direito,2.0,"Jan 1, 2008",,"2020","5'8","150lbs",61.0,76.0,62.0,75.0,60.0,61.0
189345,D. Peitz,33,Germany,66,66,Holstein Kiel,€260K,€4K,Esquerda,1.0,Volante,13.0,"Jul 1, 2016",,"2019","6'5","201lbs",48.0,29.0,30.0,28.0,67.0,93.0
211618,D. Starkl,24,Austria,66,69,FC Admira Wacker Mödling,€825K,€4K,Direita,1.0,Meio-campista esquerdo,7.0,"Jul 1, 2016",,"2021","5'9","154lbs",68.0,83.0,80.0,77.0,54.0,67.0
213922,D. Erdmann,27,Germany,66,66,"1. FC Magdeburg",€550K,€4K,Direita,1.0,Zagueiro,13.0,"Jul 1, 2017",,"2019","6'2","190lbs",56.0,54.0,49.0,48.0,82.0,86.0
214178,J. Vela,25,Colombia,66,69,Boyacá Chicó FC,€800K,€1K,Esquerda,1.0,Médio-ofensivo central,11.0,"Jul 3, 2018",,"2023","5'9","152lbs",66.0,77.0,71.0,72.0,67.0,42.0
227746,A. Jakobsen,24,Egypt,66,73,IFK Norrköping,€900K,€2K,Direita,1.0,Meio campista central,70.0,"Jul 21, 2017",,"2020","5'11","161lbs",74.0,75.0,83.0,77.0,68.0,61.0
228770,J. Segura,21,Colombia,66,79,Independiente Medellín,€1.1M,€9K,Direita,1.0,Zagueiro,4.0,,Watford,"Dec 31, 2018","6'2","176lbs",41.0,45.0,46.0,48.0,67.0,81.0
171682,R. Miller,33,Costa Rica,66,66,Portland Timbers,€260K,€2K,Esquerda,1.0,Zagueiro,7.0,"Jan 4, 2017",,"2018","6'2","165lbs",60.0,69.0,62.0,58.0,70.0,72.0
241570,U. Cardona,19,Mexico,66,76,Club Atlas,€1M,€3K,Esquerda,1.0,Meio-campista esquerdo,13.0,"Jun 1, 2017",,"2021","5'10","148lbs",67.0,79.0,72.0,76.0,72.0,44.0
184482,J. Karacan,29,Turkey,66,66,Millwall,€625K,€5K,Direita,1.0,Meio campista central,21.0,"Aug 17, 2018",,"2019","5'9","148lbs",64.0,73.0,73.0,75.0,78.0,65.0
226723,L. Saldaña,28,Colombia,66,66,Alianza Petrolera,€500K,€1K,Esquerda,1.0,Lateral esquerdo,16.0,"Jan 9, 2017",,"2021","5'7","146lbs",58.0,84.0,73.0,85.0,69.0,38.0
177315,G. Roberts,34,England,66,66,Wigan Athletic,€325K,€15K,Esquerda,1.0,Meio-campista esquerdo,18.0,"Aug 29, 2017",,"2019","5'10","163lbs",67.0,52.0,67.0,71.0,52.0,61.0
193187,K. Bennett,27,England,66,66,Bristol Rovers,€675K,€4K,Direita,1.0,Meio-campista esquerdo,23.0,"Feb 1, 2018",,"2019","5'5","134lbs",65.0,87.0,90.0,93.0,76.0,43.0
216484,C. Tanner,23,England,66,69,Motherwell,€825K,€2K,Esquerda,1.0,Meio-campista direito,27.0,"Jul 1, 2017",,"2020","5'9","146lbs",66.0,79.0,85.0,90.0,67.0,56.0
223652,S. Ernst,23,Germany,66,73,SpVgg Greuther Fürth,€900K,€3K,Esquerda,1.0,Lateral esquerdo recuado,15.0,"Jul 1, 2017",,"2020","5'10","150lbs",68.0,77.0,74.0,77.0,76.0,49.0
225956,B. Akintola,22,Nigeria,66,74,FK Haugesund,€950K,€6K,Direita,1.0,Meio-campista direito,77.0,,FC Midtjylland,"Dec 31, 2018","5'10","152lbs",60.0,91.0,87.0,73.0,77.0,63.0
162980,A. Taylor,31,England,66,66,Bolton Wanderers,€425K,€3K,Esquerda,1.0,Lateral esquerdo,3.0,"Jul 1, 2017",,"2019","5'10","152lbs",66.0,53.0,61.0,74.0,68.0,67.0
232612,K. Yonekura,30,Japan,66,66,Gamba Osaka,€475K,€4K,Direita,1.0,Lateral direito,14.0,"Jan 1, 2014",,"2021","5'9","150lbs",55.0,44.0,67.0,67.0,61.0,63.0
235172,Rúben Vinagre,19,Portugal,66,82,Wolverhampton Wanderers,€1.2M,€7K,Esquerda,1.0,Lateral esquerdo recuado,29.0,"Jul 9, 2018",,"2023","5'9","141lbs",72.0,87.0,79.0,78.0,74.0,49.0
182180,M. Drudi,31,Italy,66,66,Cittadella,€425K,€1K,Direita,1.0,Lateral direito recuado,18.0,"Jul 5, 2018",,"2020","6'0","176lbs",60.0,67.0,59.0,60.0,64.0,67.0
188580,K. Ilsø,31,Denmark,66,66,Adelaide United,€575K,€2K,Direita,1.0,Meio-campista direito,10.0,"Jul 6, 2018",,"2019","6'0","170lbs",67.0,74.0,75.0,72.0,56.0,59.0
228261,V. Moren,27,Finland,66,68,Waasland-Beveren,€625K,€4K,Direita,1.0,Zagueiro pela esquerda,4.0,"Jul 30, 2015",,"2020","6'2","168lbs",52.0,32.0,50.0,54.0,65.0,74.0
241829,Lucas,21,Brazil,66,76,SC Braga,€925K,€3K,Direita,1.0,Zagueiro,4.0,"Jul 1, 2014",,"2020","6'1","170lbs",47.0,55.0,61.0,57.0,60.0,72.0
193701,J. Norwood,27,England,66,66,Tranmere Rovers,€675K,€5K,Direita,1.0,Atacande pela direita,10.0,"Jul 1, 2015",,"2019","5'9","161lbs",66.0,70.0,68.0,58.0,75.0,62.0
209062,P. Frick,26,Sweden,66,67,IF Elfsborg,€775K,€2K,Direita,1.0,Centro avante,17.0,"Jan 1, 2012",,"2018","6'0","179lbs",58.0,75.0,69.0,69.0,69.0,85.0
213670,I. Ssewankambo,22,Sweden,66,73,Molde FK,€750K,€2K,Direita,1.0,Lateral direito,2.0,"Mar 3, 2016",,"2018","5'10","176lbs",59.0,86.0,75.0,73.0,80.0,67.0
229286,T. Skarke,21,Germany,66,73,"1. FC Heidenheim 1846",€925K,€3K,Direita,1.0,Meio-campista direito,38.0,"Jul 1, 2015",,"2020","5'10","157lbs",63.0,79.0,77.0,77.0,69.0,48.0
236198,Luis Marleiro,26,Brazil,66,66,América FC (Minas Gerais),€700K,€5K,Esquerda,1.0,Atacante,11.0,"Jan 1, 2018",,"2021","5'10","170lbs",57.0,85.0,68.0,72.0,81.0,67.0
246182,M. Pulkrab,21,Czech Republic,66,74,Sparta Praha,€975K,€1K,Direita,1.0,Atacante,3.0,"Jan 1, 2016",,"2020","6'1","181lbs",66.0,69.0,66.0,52.0,65.0,78.0
193958,L. Brown,27,England,66,66,Portsmouth,€525K,€4K,Esquerda,1.0,Lateral esquerdo,3.0,"Jul 1, 2018",,"2020","6'0","174lbs",60.0,69.0,64.0,76.0,84.0,78.0
207783,R. Gaddis,28,United States,66,66,Philadelphia Union,€500K,€3K,Direita,1.0,Lateral esquerdo,28.0,"Jan 1, 2012",,"2022","5'9","150lbs",56.0,79.0,78.0,75.0,81.0,58.0
228007,Lee Yeong Jae,23,Korea Republic,66,73,Ulsan Hyundai FC,€900K,€2K,Esquerda,1.0,Meio-campista direito,32.0,"Jan 1, 2015",,"2019","5'9","132lbs",66.0,65.0,66.0,82.0,67.0,38.0
244391,F. Sakala,21,Zambia,66,75,KV Oostende,€1M,€4K,Direita,1.0,Meio campista avançado esquerda,7.0,"Jul 9, 2018",,"2021","5'10","159lbs",57.0,87.0,76.0,74.0,67.0,66.0
191911,Park Jun Tae,28,Korea Republic,66,66,Jeonnam Dragons,€675K,€3K,Esquerda,1.0,Atacante,7.0,"Jan 5, 2018",,"2021","5'8","139lbs",68.0,91.0,92.0,90.0,64.0,50.0
209320,N. Saint-Ruf,25,France,66,70,AS Nancy Lorraine,€700K,€2K,Direita,1.0,Zagueiro,18.0,"Aug 14, 2017",,"2019","6'2","187lbs",57.0,66.0,59.0,60.0,70.0,77.0
173480,A. Lienhart,32,Austria,66,66,SCR Altach,€350K,€4K,Direita,1.0,Lateral direito,7.0,"Jul 1, 2009",,"2019","6'0","172lbs",63.0,63.0,50.0,57.0,76.0,71.0
189352,M. Sema,29,Sweden,66,66,GIF Sundsvall,€625K,€2K,Direita,1.0,Meio-campista direito avançado,23.0,"Mar 27, 2018",,"2018","5'8","150lbs",70.0,81.0,87.0,81.0,72.0,42.0
205481,M. Bennett,21,England,66,77,Derby County,€1.1M,€10K,Direita,1.0,Atacante,20.0,"Aug 9, 2011",,"2020","5'10","141lbs",68.0,87.0,74.0,65.0,58.0,77.0
206249,N. Hasler,27,Liechtenstein,66,66,Chicago Fire,€675K,€3K,Direita,1.0,Lateral direito,22.0,"Jul 20, 2018",,"2019","5'9","172lbs",67.0,66.0,73.0,72.0,77.0,64.0
211881,Q. Moll,27,Germany,66,67,TSV 1860 München,€600K,€2K,Direita,1.0,Meio campista esquerdo,5.0,"Jul 1, 2018",,"2021","6'0","170lbs",61.0,64.0,59.0,61.0,77.0,65.0
152745,M. Woods,32,Scotland,66,66,Dundee FC,€475K,€3K,Esquerda,1.0,Lateral esquerdo recuado,4.0,"Nov 2, 2018",,"2019","5'11","172lbs",66.0,75.0,74.0,78.0,73.0,73.0
189865,D. Templeton,29,Scotland,66,66,Burton Albion,€625K,€4K,Direita,1.0,Meio-campista esquerdo,11.0,"Jul 5, 2018",,"2020","5'9","139lbs",62.0,78.0,76.0,75.0,62.0,64.0
191657,Lim Sang Hyub,29,Korea Republic,66,66,Suwon Samsung Bluewings,€625K,€3K,Esquerda,1.0,Meio-campista esquerdo avançado,11.0,"Jan 4, 2018",,"2021","5'11","161lbs",63.0,71.0,80.0,65.0,69.0,65.0
208298,M. Rivero,28,Argentina,66,66,Belgrano de Córdoba,€525K,€4K,Direita,1.0,Volante,19.0,,Patronato,"Jun 30, 2019","5'9","159lbs",65.0,74.0,82.0,70.0,67.0,65.0
232874,S. Yamamoto,33,Japan,66,66,Kashima Antlers,€250K,€4K,Direita,1.0,Lateral esquerdo,16.0,"Jan 1, 2014",,"2021","5'11","152lbs",67.0,54.0,59.0,70.0,70.0,67.0
223147,J. Biada,25,Germany,66,68,"1. FC Kaiserslautern",€800K,€2K,Direita,1.0,Atacande pela direita,10.0,"Jul 1, 2018",,"2021","5'10","168lbs",67.0,75.0,75.0,75.0,75.0,60.0
240811,M. Torres,20,Argentina,66,76,Club Atlético Banfield,€1.1M,€5K,Direita,1.0,Atacante,11.0,,Boca Juniors,"Jun 30, 2019","5'11","154lbs",65.0,76.0,73.0,71.0,61.0,70.0
201132,R. Janicki,25,Poland,66,66,Lech Poznań,€575K,€3K,Direita,1.0,Lateral direito recuado,26.0,,Lechia Gdańsk,"Jun 30, 2019","6'2","174lbs",54.0,52.0,52.0,56.0,70.0,78.0
221356,D. Mahmudov,28,FYR Macedonia,66,66,Excelsior,€650K,€3K,Direita,1.0,Meio-campista direito,24.0,"Jul 1, 2018",,"2020","5'7","137lbs",67.0,72.0,76.0,74.0,63.0,38.0
173484,Aitor,31,Spain,66,66,Extremadura UD,€425K,€2K,Direita,1.0,Lateral direito,20.0,"Feb 1, 2017",,"2020","5'11","161lbs",60.0,70.0,64.0,49.0,80.0,75.0
243628,A. Vukotić,22,Serbia,66,72,Waasland-Beveren,€750K,€3K,Esquerda,1.0,Lateral direito recuado,26.0,"Jul 1, 2018",,"2023","6'8","209lbs",57.0,39.0,46.0,29.0,63.0,89.0
189868,M. Marshall,31,Jamaica,66,66,Charlton Athletic,€575K,€4K,Esquerda,1.0,Meio-campista direito,7.0,"Jul 1, 2017",,"2019","5'7","152lbs",63.0,90.0,92.0,91.0,73.0,60.0
211373,N. Mohammed,24,Ghana,66,72,BK Häcken,€875K,€2K,Direita,1.0,Meio-campista direito avançado,11.0,"Aug 1, 2012",,"2020","5'8","154lbs",69.0,87.0,88.0,80.0,67.0,36.0
163757,J. Walsh,26,Wales,66,71,Milton Keynes Dons,€725K,€5K,Esquerda,1.0,Lateral direito recuado,4.0,"May 28, 2015",,"2020","5'11","154lbs",54.0,62.0,67.0,66.0,74.0,71.0
239021,T. Bergmann,21,Germany,66,75,"1. FC Kaiserslautern",€875K,€1K,Direita,1.0,Volante,16.0,"Jul 1, 2018",,"2021","5'11","165lbs",66.0,63.0,69.0,69.0,85.0,66.0
199598,Jony Ñíguez,33,Spain,66,66,Elche CF,€260K,€2K,Direita,1.0,Volante,20.0,"Jan 1, 2018",,"2019","5'9","159lbs",58.0,64.0,70.0,73.0,71.0,68.0
216750,P. Carlgren,26,Sweden,66,70,Randers FC,€575K,€3K,Direita,1.0,Goleiro,1.0,"Jul 8, 2018",,"2021","6'2","185lbs",22.0,33.0,48.0,43.0,34.0,68.0
221358,J. Rossiter,21,England,66,78,Rangers FC,€1M,€9K,Direita,1.0,Volante,18.0,"Jul 1, 2016",,"2020","5'10","141lbs",66.0,61.0,69.0,71.0,71.0,69.0
225710,S. Sy,22,Senegal,66,74,AS Monaco,€700K,€10K,Direita,1.0,Goleiro,30.0,"Jul 1, 2014",,"2020","6'4","176lbs",18.0,59.0,35.0,45.0,34.0,70.0
228271,C. Gonzáles,25,Peru,66,69,,€0,€0,Direita,1.0,Meio campista central,7.0,,,,"5'9","152lbs",65.0,68.0,70.0,69.0,71.0,58.0
232879,R. Nagaki,30,Japan,66,66,Kashima Antlers,€475K,€4K,Direita,1.0,Meio-campista direito,6.0,"Jan 1, 2016",,"2021","5'8","159lbs",62.0,46.0,72.0,74.0,67.0,69.0
168879,M. Al Shalhoub,37,Saudi Arabia,66,66,Al Hilal,€220K,€8K,Esquerda,1.0,Médio-ofensivo central,10.0,"Jul 1, 1998",,"2019","5'4","146lbs",67.0,33.0,62.0,68.0,30.0,35.0
51887,A. Le Tallec,33,France,66,66,US Orléans Loiret Football,€400K,€2K,Direita,2.0,Atacante,9.0,"Jan 5, 2018",,"2020","6'0","161lbs",66.0,55.0,47.0,59.0,64.0,60.0
183471,D. Vidošić,31,Australia,66,66,Melbourne City FC,€575K,€4K,Direita,1.0,Meio-campista esquerdo avançado,10.0,"Jan 3, 2018",,"2019","6'0","163lbs",68.0,70.0,67.0,69.0,63.0,73.0
214704,C. Guerra,23,Chile,66,71,Unión Española,€625K,€1K,Direita,1.0,Goleiro,22.0,"Jan 1, 2013",,"2018","6'0","183lbs",16.0,42.0,32.0,56.0,31.0,53.0
231344,M. Koné,21,Senegal,66,74,SG Dynamo Dresden,€975K,€5K,Direita,1.0,Atacante,14.0,"Jan 30, 2018",,"2022","5'9","154lbs",66.0,90.0,79.0,72.0,69.0,47.0
180400,Isidoro,31,Spain,66,66,FK Bodø/Glimt,€425K,€1K,Direita,1.0,Lateral direito,17.0,"Jan 16, 2018",,"2019","5'11","157lbs",53.0,70.0,75.0,61.0,73.0,72.0
200369,O. Halvorsen,30,Norway,66,66,Sarpsborg 08 FF,€600K,€2K,Direita,1.0,Meio-campista direito,7.0,"Jan 8, 2017",,"2020","5'10","165lbs",66.0,76.0,67.0,67.0,82.0,63.0
223665,F. Ciampichetti,30,Argentina,66,66,CD Antofagasta,€625K,€2K,Direita,1.0,Atacante,9.0,"Feb 7, 2016",,"2018","6'1","187lbs",61.0,55.0,64.0,39.0,67.0,85.0
224690,Li Ang,24,China PR,66,71,Jiangsu Suning FC,€725K,€5K,Direita,1.0,Zagueiro pela esquerda,2.0,"Sep 28, 2017",,"2020","6'2","194lbs",59.0,57.0,55.0,62.0,74.0,83.0
234418,P. Kurzweg,24,Germany,66,70,FC Würzburger Kickers,€700K,€7K,Esquerda,1.0,Lateral esquerdo,28.0,,"1. FC Union Berlin","Jun 30, 2019","5'11","170lbs",62.0,82.0,80.0,71.0,77.0,64.0
139443,Cho Won Hee,35,Korea Republic,66,66,Suwon Samsung Bluewings,€150K,€2K,Direita,1.0,Meio campista esquerdo,8.0,"Jan 28, 2016",,"2021","5'10","159lbs",63.0,69.0,62.0,76.0,62.0,77.0
230835,J. Drolè,20,Ivory Coast,66,79,Antalyaspor,€1.2M,€4K,Direita,1.0,Meio-campista direito,9.0,"Jan 30, 2017",,"2021","6'1","154lbs",65.0,91.0,89.0,68.0,79.0,57.0
233139,C. Itten,21,Switzerland,66,79,FC St. Gallen,€1.3M,€4K,Direita,1.0,Atacante,13.0,"Jun 25, 2018",,"2021","6'2","179lbs",67.0,73.0,58.0,63.0,70.0,67.0
235955,R. Guitane,19,France,66,84,Stade Rennais FC,€1.4M,€4K,Esquerda,1.0,Médio-ofensivo central,10.0,"Jan 31, 2018",,"2022","5'5","132lbs",69.0,77.0,81.0,92.0,56.0,45.0
206004,J. Ojala,29,Finland,66,67,BK Häcken,€575K,€2K,Direita,1.0,Zagueiro,5.0,"Feb 17, 2017",,"2019","6'3","187lbs",60.0,52.0,49.0,49.0,62.0,91.0
214709,J. Abarca,29,Chile,66,66,San Luis de Quillota,€500K,€1K,Direita,1.0,Lateral direito,5.0,"Jul 1, 2018",,"2018","5'9","172lbs",59.0,69.0,61.0,65.0,76.0,77.0
224437,M. González,24,Argentina,66,73,Club Atlético Tigre,€775K,€4K,Direita,1.0,Volante,25.0,,Rosario Central,"Jun 30, 2019","5'11","163lbs",67.0,55.0,62.0,62.0,74.0,74.0
227509,E. Ómarsson,23,Iceland,66,70,Excelsior,€850K,€2K,Direita,1.0,Atacante,9.0,"Aug 11, 2018",,"2021","6'0","161lbs",65.0,87.0,75.0,62.0,79.0,67.0
233141,T. Hasegawa,24,Japan,66,71,Kawasaki Frontale,€850K,€3K,Direita,1.0,Médio-ofensivo central,16.0,"Jan 1, 2016",,"2021","5'5","128lbs",67.0,91.0,93.0,92.0,73.0,29.0
233397,A. Diawusie,20,Germany,66,77,FC Ingolstadt 04,€1.1M,€6K,Direita,1.0,Meio-campista direito,27.0,"Jul 1, 2018",,"2021","5'11","165lbs",64.0,89.0,77.0,73.0,67.0,62.0
168629,I. Khalili,31,Palestine,66,66,Hammarby IF,€575K,€2K,Esquerda,1.0,Meio-campista direito,7.0,"Jul 15, 2015",,"2019","6'0","165lbs",67.0,72.0,70.0,75.0,63.0,69.0
238005,J. Żubrowski,26,Poland,66,71,Korona Kielce,€725K,€2K,Direita,1.0,Lateral esquerdo recuado,14.0,"Jan 10, 2017",,"2020","5'11","161lbs",63.0,64.0,66.0,66.0,76.0,66.0
183477,M. Štěch,28,Czech Republic,66,66,Luton Town,€450K,€3K,Direita,1.0,Goleiro,1.0,"Jul 1, 2017",,"2020","6'3","196lbs",21.0,38.0,38.0,30.0,34.0,66.0
215990,O. Benítez,27,Argentina,66,68,CD Palestino,€625K,€2K,Esquerda,1.0,Zagueiro,3.0,"Jan 6, 2018",,"2018","6'1","174lbs",43.0,49.0,37.0,54.0,62.0,82.0
224438,A. Buksa,21,Poland,66,72,Pogoń Szczecin,€900K,€2K,Direita,1.0,Atacante,13.0,"Jul 1, 2018",,"2021","6'3","174lbs",63.0,67.0,62.0,47.0,72.0,72.0
237750,K. Tokura,32,Japan,66,66,Hokkaido Consadole Sapporo,€525K,€2K,Esquerda,1.0,Atacante,9.0,"Mar 6, 2014",,"2021","6'2","176lbs",60.0,73.0,64.0,63.0,70.0,75.0
245686,C. Madu,24,Nigeria,66,69,CD Nacional,€675K,€3K,Direita,1.0,Volante,66.0,"Aug 20, 2018",,"2022","6'1","176lbs",62.0,67.0,54.0,55.0,77.0,87.0
200375,T. van de Pavert,26,Netherlands,66,68,De Graafschap,€650K,€3K,Esquerda,1.0,Zagueiro,3.0,"Jul 1, 2018",,"2019","6'4","187lbs",52.0,52.0,55.0,43.0,68.0,87.0
201911,W. Keane,25,England,66,69,Hull City,€825K,€9K,Direita,1.0,Atacante,19.0,"Aug 31, 2016",,"2019","6'2","159lbs",70.0,60.0,71.0,62.0,63.0,67.0
208311,S. Branca,26,Italy,66,69,Cittadella,€775K,€1K,Direita,1.0,Meio campista central,23.0,"Jul 6, 2018",,"2021","5'11","163lbs",67.0,73.0,69.0,72.0,74.0,69.0
229815,N. Antonitsch,26,Austria,66,69,FSV Zwickau,€675K,€1K,Direita,1.0,Zagueiro pela esquerda,35.0,"Aug 31, 2017",,"2019","6'1","179lbs",44.0,55.0,63.0,68.0,77.0,83.0
232375,T. Umesaki,31,Japan,66,66,Shonan Bellmare,€575K,€2K,Direita,1.0,Meio-campista esquerdo avançado,7.0,"Dec 27, 2017",,"2021","5'7","150lbs",68.0,69.0,74.0,80.0,68.0,57.0
232887,A. Nakamura,27,Japan,66,66,Kashima Antlers,€675K,€4K,Direita,1.0,Meio-campista direito,13.0,"Jan 1, 2013",,"2021","5'9","148lbs",65.0,61.0,80.0,74.0,51.0,57.0
192695,N. Thompson,27,England,66,66,Portsmouth,€525K,€4K,Direita,1.0,Lateral direito,20.0,"Jul 1, 2017",,"2019","5'8","157lbs",58.0,71.0,74.0,88.0,79.0,81.0
212664,A. Kolev,25,Bulgaria,66,68,Arka Gdynia,€800K,€2K,Direita,1.0,Atacante,92.0,"Jun 15, 2018",,"2020","6'3","179lbs",64.0,77.0,73.0,69.0,78.0,80.0
225720,G. Bijl,22,Netherlands,66,72,FC Emmen,€750K,€2K,Direita,1.0,Meio-campista direito,23.0,"Jul 1, 2017",,"2021","5'11","168lbs",66.0,71.0,52.0,63.0,79.0,73.0
173752,C. Gunter,28,Wales,66,66,Reading,€500K,€9K,Direita,1.0,Lateral direito,2.0,"Jul 17, 2012",,"2020","5'11","157lbs",62.0,75.0,71.0,67.0,91.0,64.0
176568,A. Marin,28,France,66,67,AC Ajaccio,€575K,€2K,Direita,1.0,Zagueiro,27.0,"Jul 1, 2017",,"2019","6'2","172lbs",55.0,50.0,55.0,59.0,75.0,77.0
